"organization","key","name","qualifier","visibility","lastAnalysisDate","revision"
"gboticario","b90db20a-cccd-4479-ba5b-6f643bf9023b","GHE_recomendador-api","TRK","private","2024-06-24T15:12:52+0200","3ff07b52b41d018805356deb4a9f598c2753bc15"
"gboticario","5e58410d-d809-471e-9cfb-03e886dc00ff","GHE_recomendador-backoffice-web","TRK","private","2024-05-27T14:39:39+0200","924d0038aa2e17b87932f9ae96b5dceec29a8881"
"gboticario","34eca74a-bc41-4cf5-858e-18f5d7e517e0","GHE_recomendador-web","TRK","private","2024-06-24T17:35:29+0200","3104b7a5988440cf2a85440f03e5a6682cae9152"
"gboticario","1c8afd42-8acb-4920-8e8a-3a3eb151af55","GHE_revista_del_chavo","TRK","private","2024-06-25T05:02:48+0200","446b20b70fb72627f280cc42f3bd89f9c4536dbd"
"gboticario","7445db69-90c4-4d6c-bbae-9e2ba20b486d","GHE_revista-del-chavo-api","TRK","private",,
"gboticario","df095970-52b6-48d0-96e4-6c6a56770e17","GHE_rotulo-digital-frontend","TRK","private","2023-12-21T14:31:23+0100","f2fac2541f26c1b228841ec80d5e0cb7f01f5bf4"
"gboticario","45839979-a0c1-42b3-a904-fb9fcc36dc14","GHE_sair","TRK","private",,
"gboticario","a5dde2b6-3c87-46b3-b126-1f4be4aebbe6","GHE_ServFin_Comunicados_BackEnd","TRK","private","2024-06-21T16:07:37+0200","b82e1c025587d2a715d9943d9a6d2b0f7e932271"
"gboticario","c94ece25-5af8-48d9-a0c0-919c3e164fc2","GHE_ServFin_Comunicados_FrontEnd","TRK","private",,
"gboticario","d52b9c39-f6c0-48d3-b429-a1103a83b4a5","GHE_ServFin_Fiscal_BackEnd","TRK","private","2024-05-10T00:03:46+0200","22eb6490788fd51456edcb4cf1ffd693b8973d4c"
"gboticario","6d3f4939-ede8-4633-9b01-a478676a802d","GHE_ServFin_Fiscal_FrontEnd","TRK","private","2023-05-15T14:09:43+0200","7888559011829cbf1f149baf471383922d406702"
"gboticario","94708460-69aa-48fc-8f0c-d3f58f34fa41","GHE_sonar-iam","TRK","private","2024-06-19T20:56:17+0200","c656d00165d5d71189cb7dce3d71533bdaeb53b8"
"gboticario","4f9a68a0-bb60-472b-8706-c6720085be63","GHE_stargate","TRK","private","2024-06-24T19:40:47+0200","2a8e0ef19ceef18a8a618451d7da57f9beed2bd2"
"gboticario","d8928d34-f936-4c5a-b162-390057e5566a","GHE_supervisorabot_server_api","TRK","private",,
"gboticario","815e499a-7e36-429c-898f-f0373ad4cae6","GHE_supply-chain-electronic-bill-of-lading-integration-api","TRK","private","2023-12-12T22:38:51+0100","839471c88e38b4357fc300182d00977d2492a99b"
"gboticario","d3af7db9-41f9-4038-b4cc-a11d23636d25","GHE_supply-demand-returns-tracking-integration-api","TRK","private","2024-02-22T21:26:16+0100","4d9c7ed09f63ee4fb2b3d965b6c1675d62053713"
"gboticario","66796ebe-02b9-498e-b069-64d0ee400a02","GHE_supply-demand-tracking-runtec-api","TRK","private","2023-12-12T20:16:48+0100","f892a049736534d1f1fb95f9a0d1e95cb70c109a"
"gboticario","b17377f8-9abe-48d2-a19a-be67139a5ba3","GHE_supply-planning-calendar-engine","TRK","private",,
"gboticario","9597e3fc-28d2-4e72-82ab-4ced2b8c9c58","GHE_tela_atendimento_fvc_whitelabel_site","TRK","private","2024-04-22T21:37:40+0200","6069b798abfa09843eb171fb33c6547cc23d0c81"
"gboticario","44d26419-09ac-45f8-914d-870d4f073e87","GHE_template-nextjs","TRK","private","2021-11-03T19:46:23+0100","eb74b6cbd78d01a5295624a34649ce6f11c01988"
"gboticario","ad9ddfa3-1ea1-478b-b5e0-dc7948340a9a","GHE_terraform-aws-vd-api-extended","TRK","private",,
"gboticario","970b496d-4630-495b-aebb-eb7ff999aa53","GHE_ub-serverless","TRK","private","2023-01-18T18:31:41+0100","12060d56fbc5e70efdc90e97c86259a723d0964c"
"gboticario","3bb404c9-f64a-4cc2-bf65-25ff27460da3","GHE_Unique_Scent_Finder_Api","TRK","private",,
"gboticario","f7924c3b-7fee-4293-a0fa-f5463e402e00","GHE_vd-api-extended","TRK","private","2023-07-03T19:55:06+0200","10c620d9c06f2a3215b8f5d8763136e7b7cea2d2"
"gboticario","087f7ddb-ca9a-4fb5-89b4-4b3107b79ab5","GHE_vd-carrim-api","TRK","private","2024-02-20T18:25:16+0100","134fef04d0f9129d4246216996d4c2f0dbf7a174"
"gboticario","684ec442-a2b5-40a9-89ff-8d60bd7a3e97","GHE_vd-customer-api","TRK","private","2024-06-20T20:40:11+0200","c6419c1905041b7302f2a5b6c1282f83ebff73a5"
"gboticario","48f5f38c-2fed-4e78-a5bd-dcc9bd85cea9","GHE_VD_Cycle_API","TRK","private","2021-02-05T18:19:43+0100","e6f1862cf6f5d21479406f8430308e676d67535f"
"gboticario","5649136d-86f9-40e8-9c27-dcc5a565b747","GHE_vd-estoque-etl-process-layer","TRK","private",,
"gboticario","0b64f042-dc0f-4f09-b35f-94fd68b12b39","GHE_vd-estoque-hooks-process-layer","TRK","private","2024-06-21T22:41:48+0200","f4c2a99c5329b7d6825bd8501d8abaf25c1b613e"
"gboticario","3f3082b3-73de-4037-8063-29b6151a3aed","GHE_vd-estoque-query-layer","TRK","private","2024-06-14T15:23:19+0200","c21599420d08cd248b7989234e72797f3a48c7ed"
"gboticario","bbb21dea-8719-4430-b215-c95b71772d20","GHE_vd-estoque-spread-events","TRK","private","2022-10-10T18:56:30+0200","abbe022d1572512b43f366a618967186abe0e16f"
"gboticario","21e7ed29-916c-451c-b161-45eef378e19e","GHE_vd_estoque_worker","TRK","private","2024-06-21T22:42:33+0200","ef0be75251f0ce2d96272ee55ab83b4e4a0970a1"
"gboticario","93649024-2197-4a6a-9534-039038d26d8a","GHE_vd-interativa-api","TRK","private","2023-06-13T16:38:50+0200","2a617eff045985dda5f6f1abc19896cd963d41ba"
"gboticario","5b4fb67f-d07f-48f1-a583-de9518c272c5","GHE_vd-interativa-client","TRK","private","2023-07-14T22:08:00+0200","08c01b316c54ba49448544388b62737f2e4c38b0"
"gboticario","21080969-1cb1-45ee-9f01-dbe42fdcc51e","GHE_vd-interativa-server","TRK","private","2021-11-22T15:56:53+0100","1dbf2473d1c51108e17a27740b49936745ab2e62"
"gboticario","GHE_vd-interativa-sls-integrations","GHE_vd-interativa-sls-integrations","TRK","private","2022-04-27T13:16:36+0200","578cb6cdb89b6d94b3b78bd37ede90ff9a92cb86"
"gboticario","GHE_vd-interativa-worker-hanna","GHE_vd-interativa-worker-hanna","TRK","private","2022-05-03T19:04:45+0200","630948973acaeeabf16af20256ddb81b0b5418c7"
"gboticario","GHE_vd-interativa-worker-kafka","GHE_vd-interativa-worker-kafka","TRK","private","2023-09-22T19:46:35+0200","28140ec369de7e8601f7984e965ad99085dfebdc"
"gboticario","82ea685a-ca46-4bda-87c0-ad1b09cbf6eb","GHE_vd-notify-api","TRK","private","2024-06-24T23:12:50+0200","37e5b9b3f09e0c3b4d03a69a94c876784ee7a59c"
"gboticario","098787c7-a354-4bef-b388-dc4210697bae","GHE_vd-notify-gkds-intention-service","TRK","private","2022-04-28T20:56:30+0200","ba35dc26193a75423e444f74b0e921d7c6217fc3"
"gboticario","8760ed79-f31d-4266-8217-fff61e38fa47","GHE_vd-notify-hooks","TRK","private","2024-06-20T21:56:33+0200","122f7ee1a52e67b24e4b55ade3518cb74907ce1e"
"gboticario","e0dde13f-6c1f-4799-9c9c-4ed18d36381e","GHE_vd-notify-inventory","TRK","private","2021-10-28T14:13:56+0200","7d6aaa615f263a44a3251774b0b945af3d30ae1d"
"gboticario","32bc8eb1-f7c4-4081-b827-45f4d5681054","GHE_vd-notify-ready-notification-service","TRK","private","2023-06-20T20:48:06+0200","f03db1733abf514249bbb7d5c3707be089d83546"
"gboticario","7b553090-09de-47ed-9c61-b31bc2f66738","GHE_vd-notify-record-intention-service","TRK","private","2023-06-20T20:12:38+0200","bd6e4bed317efb04ec695129ef3a0f11ea11e03f"
"gboticario","f44e85f0-6e9b-4faf-877a-b2f3ec1f280a","GHE_vd-notify-resend-notification-service","TRK","private","2024-04-30T22:50:22+0200","80bd2fac1b79f942dffd69d22cc29a65a511c4d2"
"gboticario","9a11a498-edcc-411a-9a6d-c59c5a2e5027","GHE_vd-notify-send-notification-service","TRK","private","2024-03-11T19:08:03+0100","5cb8347f57423cb8ab881f637fd7dee043998a6f"
"gboticario","e9b0e42a-d81f-4153-9148-3c033c474982","GHE_vd-notify-stock-available-service","TRK","private","2024-06-17T15:23:30+0200","a0e969e44234ab990f9164c1ce4eebcaa4aeb74f"
"gboticario","0ad4a24f-4884-46c7-80f7-6915d38d1be3","GHE_vd-offer-api","TRK","private","2022-05-19T18:32:53+0200","606a996aea0765c8cf0c02c24bdedde532091234"
"gboticario","59da9c83-4e87-45c8-b2a7-67286e161bbc","GHE_vd-sellout-checkout","TRK","private","2024-06-24T21:33:09+0200","8aa622a497f9138664f8661dc949f0f1fbc6a030"
"gboticario","27949a3a-2e32-4646-ac6d-c31e8a1c1690","GHE_vd-sellout-minhaloja-reseller-recommendation","TRK","private","2023-07-12T19:03:57+0200","e4d4938ce713b9cee0a33f24e4205fa515dbb2fe"
"gboticario","3fd396f2-0030-4572-bb19-49b604ec7f78","GHE_vd-sellout-recommendation-services","TRK","private","2024-06-20T15:49:59+0200","0fb4e0bccd79c56d69a9d74e1f324018c7978cc7"
"gboticario","9e500362-ed88-4414-8abf-cc0ed047aeb4","GHE_vd-seu-barriga","TRK","private","2023-12-21T15:26:27+0100","6bade04e57cf6d9bb1c39dccbc586adf03f589ea"
"gboticario","fceaa5af-b438-431a-9f73-36dd07a35138","GHE_vd-unified-bff","TRK","private",,
"gboticario","8ddd8c7e-5fd5-44ff-a53d-ef3c5fe5f8cc","GHE_vendadireta-produto-integration-api","TRK","private","2024-01-04T20:57:49+0100","78b1e2ce03787898d0d2d5fa3f049654e73cee23"
"gboticario","5153037a-6d3d-4341-acf9-890fc43e643e","GHE_vendadireta-revendedoras-integration-api","TRK","private","2024-06-07T23:17:11+0200","791e6bc92a1206cfe8a957c8ca299039bee8fec9"
"gboticario","913e7e73-bdfd-4557-8a50-533066945564","GHE_vendadireta_usermgmt_gera","TRK","private","2024-05-09T19:08:57+0200","fbb4c02886cfb807abc49572638c50a1110aa6cf"
"gboticario","franq-pgi-gi-acao-de-fluxo","GI-Backend-AcaoDeFluxo","TRK","private","2024-04-19T16:18:04+0200","837d9cfa26bf1c960d0d2dbf432496d8b5c72b6b"
"gboticario","franq-pgi-backend-core","GI-Backend-Core","TRK","private","2024-06-20T23:15:42+0200","cd38da3c266a5606b3c48d5a6b2ba77cf0076089"
"gboticario","franq-pgi-backend-dashboards","GI-Backend-Dashboards","TRK","private","2024-06-14T20:43:58+0200","8383bd8531ce8ff45cd71ea49c483f477e84c2d4"
"gboticario","franq-pgi-gestao-pedidos","GI-Backend-Gestao-Pedidos","TRK","private","2024-06-21T14:30:02+0200","c0b8ba58338c52408b00162d85942d984a1e30bb"
"gboticario","franq-pgi-lojadigital","GI-Backend-LojaDigital","TRK","private","2024-06-03T19:20:52+0200","16911d098ad0ff93a7f47bf3405895061f8a6265"
"gboticario","franq-pgi-servicos-em-loja","GI-Backend-servicos-loja","TRK","private","2024-06-17T19:35:24+0200","f6a9fbc88c5670ae1287997f77bf6c7fac764047"
"gboticario","franq-pgi-gi-template-ts-clean-architecture","GI-Backend-Template-TS-Clean-Architecture","TRK","private","2024-05-22T23:24:28+0200","ce5c40cb04d6e2a20b3d56554cc9c7f4bfbd1618"
"gboticario","783cf583-9a94-445a-b621-a9f38cbb9c17","github-iam","TRK","private","2024-06-25T13:30:03+0200","7823cdf04d1d7cc54354d0f620f30c15b58e1df3"
"gboticario","github-slack-subscriber","github-slack-subscriber","TRK","private","2024-06-05T22:40:11+0200","2324d097ec4e12e0d76f32ebed6ca05264887316"
"gboticario","github-webhook","github-webhook","TRK","private","2024-05-30T22:29:25+0200","e8f793b3f4a7fd318ddebf34da9c0d2bdcc2763e"
"gboticario","github-webhook-bigquery","github-webhook-bigquery","TRK","private","2024-05-30T03:10:40+0200","c36720a044506b353978bf0931180d29d0c9ff8b"
"gboticario","colab-data-lake-glue","glue","TRK","private","2023-03-17T18:33:34+0100","bd997357508632623dc5e22c09cb745b100ab674"
"gboticario","vd-vdi-ca-gpc-integration-job","gpc-integration-job","TRK","private","2024-03-05T18:42:09+0100","26eede4680eed1ecd2d81a4d43188d09ceb6fa83"
"gboticario","vd-vdi-ca-gpc-integration-lambda","gpc-integration-lambda","TRK","private","2023-05-02T19:04:54+0200","748804935208939dcc745586c3be41e154215d32"
"gboticario","franq-helpcenter-hde-retail-price-consumer","hde-retail-price-consumer","TRK","private","2023-06-12T20:12:12+0200","55e4361a56d328726d23d913f36668a77b9de345"
"gboticario","eb9a1e94-4c87-4de2-9f4b-d551bf02c576","heimdall-back","TRK","private","2024-06-24T23:00:28+0200","5f0312ea2bfdfdef6a599b39517a73cc65897cec"
"gboticario","45633ba7-9323-4b86-a424-8f5196013473","heimdall-front","TRK","private","2023-05-24T17:02:15+0200","013142389216f28136ff6f361d7572e1a78c273c"
"gboticario","f5ab9f67-d590-4940-b065-e4df7492d402","help-center-franchise-data-ingestion","TRK","private","2024-02-16T20:33:22+0100","201be5436f10c3e26aa16e57e8fa622d2e39adb1"
"gboticario","franq-helpcenter-strapi","helpcenter-strapi","TRK","private","2023-11-24T20:15:56+0100","01de127e0ddfc06f4c7ab6c1a13f4eb92bd18a7c"
"gboticario","infra-arquitetura-de-dados-dataops-tableau-resources","infra-arquitetura-de-dados-dataops-tableau-resources","TRK","private",,
"gboticario","infra-aws-resources-apps","infra-aws-resources-apps","TRK","private",,
"gboticario","infra-dea-devops-tf-aws-mar-resources","infra-dea-devops-tf-aws-mar-resources","TRK","private",,
"gboticario","infra-devops-actions-qa","infra-devops-actions-qa","TRK","private",,
"gboticario","infra-devops-ansible-datacenter","infra-devops-ansible-datacenter","TRK","private",,
"gboticario","infra-devops-cert-alert","infra-devops-cert-alert","TRK","private","2024-06-14T19:34:02+0200","2eb662c06d04fd4d92ba78404a6c12a2bc306600"
"gboticario","infra-devops-dataops-gcp-migracao-grupos-email","infra-devops-dataops-gcp-migracao-grupos-email","TRK","private",,
"gboticario","infra-devops-dataops-gcp-revogacao-acessos-drive","infra-devops-dataops-gcp-revogacao-acessos-drive","TRK","private",,
"gboticario","infra-devops-k8s-downscaler-docker-image","infra-devops-k8s-downscaler-docker-image","TRK","private",,
"gboticario","infra-devops-open-log-stack-server","infra-devops-open-log-stack-server","TRK","private","2024-01-24T15:38:05+0100","e5f10ab7bfbcab297ce3bc0e32a8a00898d9ce07"
"gboticario","infra-devops-openstack-script-backup-lxc","infra-devops-openstack-script-backup-lxc","TRK","private",,
"gboticario","infra-devops-sq-mo-scripts-utils","infra-devops-sq-mo-scripts-utils","TRK","private",,
"gboticario","infra-devops-tf-aws-project-infra-vdpromo-resources","infra-devops-tf-aws-project-infra-vdpromo-resources","TRK","private",,
"gboticario","infra-devops-tf-openstack","infra-devops-tf-openstack","TRK","private",,
"gboticario","infra-devops-tf-openstack-prd","infra-devops-tf-openstack-prd","TRK","private",,
"gboticario","infra-devops-tf-vmware","infra-devops-tf-vmware","TRK","private",,
"gboticario","-infraestrutura-core-netops","-infraestrutura-core-netops","TRK","private",,
"gboticario","-infraestrutura-infra-ansible-netops","-infraestrutura-infra-ansible-netops","TRK","private",,
"gboticario","-infraestrutura-netops-ansible","-infraestrutura-netops-ansible","TRK","private",,
"gboticario","infra-infraestrutura-calculadora-nome-vms","infra-infraestrutura-calculadora-nome-vms","TRK","private",,
"gboticario","infra-infraestrutura-datacenter-ops-calculadora-nome-vms","infra-infraestrutura-datacenter-ops-calculadora-nome-vms","TRK","private",,
"gboticario","infra-infraestrutura-dataops-gcp-composer","infra-infraestrutura-dataops-gcp-composer","TRK","private",,
"gboticario","infra-infraestrutura-dataops-newrelic-tableau","infra-infraestrutura-dataops-newrelic-tableau","TRK","private",,
"gboticario","infra-infraestrutura-devops-ops-docs","infra-infraestrutura-devops-ops-docs","TRK","private",,
"gboticario","infra-infraestrutura-google-backend-currents","infra-infraestrutura-google-backend-currents","TRK","private",,
"gboticario","infra-infraestrutura-netops-ansible","infra-infraestrutura-netops-ansible","TRK","private",,
"gboticario","infra-infraestrutura-newrelic-projected-cost","infra-infraestrutura-newrelic-projected-cost","TRK","private","2024-02-16T17:53:46+0100","f921fefa820d49f7e767309d99ab09d89ae78e13"
"gboticario","infra-infraestrutura-openstack-identitynow-apigee-connector","infra-infraestrutura-openstack-identitynow-apigee-connector","TRK","private",,
"gboticario","infra-infraestrutura-openstack-script-backup","infra-infraestrutura-openstack-script-backup","TRK","private",,
"gboticario","infra-infraestrutura-tf-aws-blueprint-rds-aurora","infra-infraestrutura-tf-aws-blueprint-rds-aurora","TRK","private",,
"gboticario","infra-infraestrutura-tf-aws-nexus-resources","infra-infraestrutura-tf-aws-nexus-resources","TRK","private",,
"gboticario","infra-infraestrutura-tf-aws-project-dash-qa","infra-infraestrutura-tf-aws-project-dash-qa","TRK","private",,
"gboticario","infra-infraestrutura-tf-aws-project-si-meuacessogb","infra-infraestrutura-tf-aws-project-si-meuacessogb","TRK","private",,
"gboticario","infra-infraestrutura-tf-azr-project-server-azureadcloudsync-resources","infra-infraestrutura-tf-azr-project-server-azureadcloudsync-resources","TRK","private",,
"gboticario","infra-infraestrutura-tf-vs-infraestrutura-resources","infra-infraestrutura-tf-vs-infraestrutura-resources","TRK","private",,
"gboticario","infra-infraestrutura-vs-casa-magalhaes-k8s-resources","infra-infraestrutura-vs-casa-magalhaes-k8s-resources","TRK","private",,
"gboticario","infra-infraestrutura-vs-casa-magalhaes-resources","infra-infraestrutura-vs-casa-magalhaes-resources","TRK","private",,
"gboticario","infra-infra-workflow-steps-tf-azr-project-sgi-pt-dev-resources","infra-infra-workflow-steps-tf-azr-project-sgi-pt-dev-resources","TRK","private",,
"gboticario","infra-netbox-ip-api","infra-netbox-ip-api","TRK","private",,
"gboticario","infra-netops-ansible-infra-netops-ansible","infra-netops-ansible-infra-netops-ansible","TRK","private",,
"gboticario","infra-plataforma-integracoes-gateway-coexistence-coexistence","infra-plataforma-integracoes-gateway-coexistence-coexistence","TRK","private","2024-02-05T18:37:41+0100","e14063cfead845a0895ca2d8099521d89bf069c5"
"gboticario","infra-plataforma-logistica-dataops-gcp-plataforma-logistica-resources","infra-plataforma-logistica-dataops-gcp-plataforma-logistica-resources","TRK","private",,
"gboticario","infra-pocs-aws-connect","infra-pocs-aws-connect","TRK","private",,
"gboticario","infra-private-cloud-openstack","infra-private-cloud-openstack","TRK","private",,
"gboticario","infra-sre-apis-sre-api-monitoring","infra-sre-apis-sre-api-monitoring","TRK","private",,
"gboticario","infra-techcenter-files-data-replicator","infra-techcenter-files-data-replicator","TRK","private",,
"gboticario","infra-techcenter-files-fs-file-verification-control","infra-techcenter-files-fs-file-verification-control","TRK","private",,
"gboticario","infra-techcenter-files-java-data-replicator","infra-techcenter-files-java-data-replicator","TRK","private",,
"gboticario","infra-techcenter-files-mdm-activedirectory-etl","infra-techcenter-files-mdm-activedirectory-etl","TRK","private",,
"gboticario","infra-techcenter-files-so-user-collect","infra-techcenter-files-so-user-collect","TRK","private",,
"gboticario","infra-techcenter-files-techcenterfiles-reop","infra-techcenter-files-techcenterfiles-reop","TRK","private",,
"gboticario","infra-techcenter-files-thinkcell-controller","infra-techcenter-files-thinkcell-controller","TRK","private",,
"gboticario","ingresse-api-external","ingresse-api-external","TRK","private","2023-12-19T15:01:53+0100","47fa3f8735675453cc36a21a8f9afcc4cf5fef38"
"gboticario","integration-platform-pubsub-reprocessing-integration-api","integration-platform-pubsub-reprocessing-integration-api","TRK","private","2023-12-12T22:02:09+0100","c183f82df407225962c92bff0dd47afe33e8ceb4"
"gboticario","intern-analytics-event-serverless","intern-analytics-event-serverless","TRK","private","2023-05-10T14:32:17+0200","d0f8513a28532f822804155e22e63c8fff96c7b1"
"gboticario","intern-devops-liniker-test-inter-eu-south-01","intern-devops-liniker-test-inter-eu-south-01","TRK","private","2024-06-18T23:36:28+0200","277524d6531f877ad61f0ae145fc774f6f5e35d2"
"gboticario","intern-devops-multi-region-test-alquimia","intern-devops-multi-region-test-alquimia","TRK","private","2024-06-19T20:58:41+0200","92bb6f45506b9fcdceece30d8eb0be396c0c3b5f"
"gboticario","intern-devops-rds-cron","intern-devops-rds-cron","TRK","private","2023-11-17T19:37:27+0100","4e2389bb882752785b86f3cd230472e439ae160c"
"gboticario","intern-devops-temp-test-liniker-pdb","intern-devops-temp-test-liniker-pdb","TRK","private",,
"gboticario","intern-ecommerce-automatic-discount-boti-b2c","intern-ecommerce-automatic-discount-boti-b2c","TRK","private",,
"gboticario","intern-ecommerce-automatic-discounts-b2c","intern-ecommerce-automatic-discounts-b2c","TRK","private",,
"gboticario","intern-ecommerce-automatic-discount-truss-b2c","intern-ecommerce-automatic-discount-truss-b2c","TRK","private",,
"gboticario","intern-ecommerce-boticario-pt-dist","intern-ecommerce-boticario-pt-dist","TRK","private",,
"gboticario","intern-ecommerce-design-system-ecomm-inter","intern-ecommerce-design-system-ecomm-inter","TRK","private",,
"gboticario","intern-ecommerce-global-partners-cron-jobs","intern-ecommerce-global-partners-cron-jobs","TRK","private","2024-06-10T16:06:17+0200","ff6368ff08a83b702428e837cfed923b5665c8d9"
"gboticario","intern-ecommerce-global-partners-o-boticario","intern-ecommerce-global-partners-o-boticario","TRK","private",,
"gboticario","intern-ecommerce-global-partners-o-boticario-app-dev","intern-ecommerce-global-partners-o-boticario-app-dev","TRK","private",,
"gboticario","intern-ecommerce-headless","intern-ecommerce-headless","TRK","private",,
"gboticario","intern-ecommerce-headless-theme-boti-us","intern-ecommerce-headless-theme-boti-us","TRK","private",,
"gboticario","intern-ecommerce-headless-theme-nspa-us","intern-ecommerce-headless-theme-nspa-us","TRK","private",,
"gboticario","intern-ecommerce-parceiros","intern-ecommerce-parceiros","TRK","private",,
"gboticario","intern-ecommerce-shopify-app-attention","intern-ecommerce-shopify-app-attention","TRK","private",,
"gboticario","intern-ecommerce-shopify-app-boticario-us-wholesale","intern-ecommerce-shopify-app-boticario-us-wholesale","TRK","private",,
"gboticario","intern-ecommerce-shopify-boticario-us","intern-ecommerce-shopify-boticario-us","TRK","private",,
"gboticario","intern-ecommerce-shopify-boticario-wholesale-us","intern-ecommerce-shopify-boticario-wholesale-us","TRK","private",,
"gboticario","intern-ecommerce-shopify-checkout-app-pt","intern-ecommerce-shopify-checkout-app-pt","TRK","private",,
"gboticario","intern-ecommerce-shopify-checkout-extension","intern-ecommerce-shopify-checkout-extension","TRK","private",,
"gboticario","intern-ecommerce-shopify-checkout-extension-pt","intern-ecommerce-shopify-checkout-extension-pt","TRK","private","2024-05-09T22:19:48+0200","7a2dd1d843e5c009a031f2274751ca8fe7cfbd92"
"gboticario","intern-ecommerce-shopify-hydrogen-boticario-us","intern-ecommerce-shopify-hydrogen-boticario-us","TRK","private",,
"gboticario","intern-ecommerce-shopify-hydrogen-nspa-us","intern-ecommerce-shopify-hydrogen-nspa-us","TRK","private",,
"gboticario","intern-ecommerce-shopify-nativa-spa-us","intern-ecommerce-shopify-nativa-spa-us","TRK","private",,
"gboticario","intern-ecommerce-shopify-truss-b2b-us","intern-ecommerce-shopify-truss-b2b-us","TRK","private",,
"gboticario","intern-ecommerce-shopify-truss-b2c-salons","intern-ecommerce-shopify-truss-b2c-salons","TRK","private",,
"gboticario","intern-ecommerce-shopify-truss-b2c-us","intern-ecommerce-shopify-truss-b2c-us","TRK","private",,
"gboticario","intern-ecommerce-truss-b2b-app","intern-ecommerce-truss-b2b-app","TRK","private",,
"gboticario","intern-ecommerce-truss-professional-b2b-app","intern-ecommerce-truss-professional-b2b-app","TRK","private",,
"gboticario","intern-ecommerce-truss-salon-subtree","intern-ecommerce-truss-salon-subtree","TRK","private",,
"gboticario","intern-estruturante-venda-direta-tf-aws-project-jenkins-vd-int-resources","intern-estruturante-venda-direta-tf-aws-project-jenkins-vd-int-resources","TRK","private",,
"gboticario","intern-integracao-shopify-backup-handler","intern-integracao-shopify-backup-handler","TRK","private",,
"gboticario","intern-plataforma-internacional-api-load-test","intern-plataforma-internacional-api-load-test","TRK","private","2024-04-15T16:20:46+0200","38310e1e63321e3ca1162009e56b4dae820e4d73"
"gboticario","intern-plataforma-internacional-broker-payment","intern-plataforma-internacional-broker-payment","TRK","private","2024-06-18T20:18:45+0200","6316d42ef6410caec439ca1ce9fc0c23fcd8e8a1"
"gboticario","intern-plataforma-internacional-changesegmentationreseller","intern-plataforma-internacional-changesegmentationreseller","TRK","private","2024-06-21T15:24:58+0200","83a3e6e7d4ae2baaba69352e6a221165dc62ea12"
"gboticario","intern-plataforma-internacional-check-payment","intern-plataforma-internacional-check-payment","TRK","private","2024-06-05T22:27:46+0200","0e9cd9c5087fd3e41520f5eeece056cdc058bb53"
"gboticario","intern-plataforma-internacional-configcat-proxy","intern-plataforma-internacional-configcat-proxy","TRK","private",,
"gboticario","intern-plataforma-internacional-core-node","intern-plataforma-internacional-core-node","TRK","private","2024-04-07T11:54:44+0200","7d685233949bd0cb2ed93411e56c7a41ab870707"
"gboticario","intern-plataforma-internacional-create-users","intern-plataforma-internacional-create-users","TRK","private","2024-06-14T20:44:19+0200","284107bae289ae6f6ba45afde25a9dc065996f45"
"gboticario","intern-plataforma-internacional-direct-sale-document-acl-api","intern-plataforma-internacional-direct-sale-document-acl-api","TRK","private","2024-04-18T19:52:04+0200","f22e47f0c0762a0c7725eefb2074c9477adceac7"
"gboticario","intern-plataforma-internacional-direct-sale-order-api","intern-plataforma-internacional-direct-sale-order-api","TRK","private","2024-06-19T13:46:14+0200","aadf153ee591d198570ca755e18d2b507e824b46"
"gboticario","intern-plataforma-internacional-direct-sale-payment-gateway-acl-api","intern-plataforma-internacional-direct-sale-payment-gateway-acl-api","TRK","private","2023-07-25T20:58:27+0200","51dcc54925a39b12b9a36e449bc4df4e0f332a62"
"gboticario","intern-plataforma-internacional-direct-sale-product-api","intern-plataforma-internacional-direct-sale-product-api","TRK","private","2024-06-20T14:41:51+0200","9905658f390b87051ce4b38fbaf33fb5c01f67e3"
"gboticario","intern-plataforma-internacional-direct-sale-reseller-api","intern-plataforma-internacional-direct-sale-reseller-api","TRK","private","2024-06-19T14:16:34+0200","ff96ecc26d698c4ed0b729fb6dc59c29e3b6932b"
"gboticario","intern-plataforma-internacional-integration-pickup-points-pickup-point","intern-plataforma-internacional-integration-pickup-points-pickup-point","TRK","private","2024-04-15T21:11:55+0200","00445fc2bb23616cf0f6fd12b7a630be71e321a2"
"gboticario","intern-plataforma-internacional-integration-pickup-points-services","intern-plataforma-internacional-integration-pickup-points-services","TRK","private","2023-12-08T14:04:41+0100","9a1d318e7dac91feb382f6b18d254970b54c9832"
"gboticario","intern-plataforma-internacional-internacional-devcontainer-dotnetco","intern-plataforma-internacional-internacional-devcontainer-dotnetco","TRK","private",,
"gboticario","intern-plataforma-internacional-mysql-waynext-connector","intern-plataforma-internacional-mysql-waynext-connector","TRK","private","2024-05-17T15:44:20+0200","d5db9be2e80b464b9742d649b677b3f99be0b405"
"gboticario","intern-plataforma-internacional-order-return","intern-plataforma-internacional-order-return","TRK","private","2024-01-19T17:13:47+0100","1b97a7cd1b1230d4a896ac1b28df73335c50aba0"
"gboticario","intern-plataforma-internacional-payment-gateway-acl-api","intern-plataforma-internacional-payment-gateway-acl-api","TRK","private","2024-04-16T14:36:19+0200","f88997f78e2281e19e783f88b5c8c63a74f16ff2"
