repoName,collaboratorName
terraform-aws-simplifica-resources,manumbs
terraform-aws-simplifica-resources,s-azdevops
data-franqueado-servicenow,ricardolavor
data-franqueado-servicenow,renatogp
data-franqueado-servicenow,brunopenso
data-franqueado-servicenow,chicoribas
data-franqueado-servicenow,maiconzotto
data-franqueado-servicenow,manumbs
data-franqueado-servicenow,s-azdevops
tf-aws-organization-resources,ricardolavor
tf-aws-organization-resources,renatogp
tf-aws-organization-resources,wsilva
tf-aws-organization-resources,sidartaoliveira
tf-aws-organization-resources,brunopenso
tf-aws-organization-resources,luizbossoi
tf-aws-organization-resources,fndiaz
tf-aws-organization-resources,tiagomanosso
tf-aws-organization-resources,chicoribas
tf-aws-organization-resources,rkferreira
tf-aws-organization-resources,emanuelflp
tf-aws-organization-resources,Liniker-xD
tf-aws-organization-resources,msuchy
tf-aws-organization-resources,dougamaral
tf-aws-organization-resources,maiconzotto
tf-aws-organization-resources,alexwiedermann
tf-aws-organization-resources,digogid
tf-aws-organization-resources,manumbs
tf-aws-organization-resources,haooliveira84
tf-aws-organization-resources,RenanMarquesBlz
tf-aws-organization-resources,tbrondani
tf-aws-organization-resources,ytalor
tf-aws-organization-resources,ribeiroandr3
tf-aws-organization-resources,gmaintz
tf-aws-organization-resources,julianoslackbr
tf-aws-organization-resources,s-azdevops
tf-aws-organization-resources,pjuniorlima
tf-aws-organization-resources,luciano-dias
tf-aws-organization-resources,joaofmds
franchising-sales-integration-gateway,ricardolavor
franchising-sales-integration-gateway,renatogp
franchising-sales-integration-gateway,brunopenso
franchising-sales-integration-gateway,chicoribas
franchising-sales-integration-gateway,maiconzotto
franchising-sales-integration-gateway,manumbs
franchising-sales-integration-gateway,s-azdevops
franchising-sales-integration-api,ricardolavor
franchising-sales-integration-api,renatogp
franchising-sales-integration-api,brunopenso
franchising-sales-integration-api,chicoribas
franchising-sales-integration-api,maiconzotto
franchising-sales-integration-api,manumbs
franchising-sales-integration-api,s-azdevops
recomendador-web,ricardolavor
recomendador-web,renatogp
recomendador-web,brunopenso
recomendador-web,chicoribas
recomendador-web,maiconzotto
recomendador-web,manumbs
recomendador-web,s-azdevops
mrd-android-app,ricardolavor
mrd-android-app,renatogp
mrd-android-app,brunopenso
mrd-android-app,chicoribas
mrd-android-app,maiconzotto
mrd-android-app,manumbs
mrd-android-app,s-azdevops
mrd-ios-app,ricardolavor
mrd-ios-app,renatogp
mrd-ios-app,brunopenso
mrd-ios-app,chicoribas
mrd-ios-app,maiconzotto
mrd-ios-app,manumbs
mrd-ios-app,s-azdevops
ds-vd-propensao,ricardolavor
ds-vd-propensao,renatogp
ds-vd-propensao,brunopenso
ds-vd-propensao,chicoribas
ds-vd-propensao,maiconzotto
ds-vd-propensao,manumbs
ds-vd-propensao,s-azdevops
pf-camara-compensacao-api,ricardolavor
pf-camara-compensacao-api,renatogp
pf-camara-compensacao-api,brunopenso
pf-camara-compensacao-api,chicoribas
pf-camara-compensacao-api,maiconzotto
pf-camara-compensacao-api,manumbs
pf-camara-compensacao-api,s-azdevops
terraform-aws-revista-del-chavo-resources,ricardolavor
terraform-aws-revista-del-chavo-resources,renatogp
terraform-aws-revista-del-chavo-resources,brunopenso
terraform-aws-revista-del-chavo-resources,chicoribas
terraform-aws-revista-del-chavo-resources,maiconzotto
terraform-aws-revista-del-chavo-resources,manumbs
terraform-aws-revista-del-chavo-resources,s-azdevops
edi-GB,ricardolavor
edi-GB,renatogp
edi-GB,brunopenso
edi-GB,chicoribas
edi-GB,maiconzotto
edi-GB,manumbs
edi-GB,s-azdevops
mar-fator-proporcional-data-science,ricardolavor
mar-fator-proporcional-data-science,renatogp
mar-fator-proporcional-data-science,brunopenso
mar-fator-proporcional-data-science,chicoribas
mar-fator-proporcional-data-science,maiconzotto
mar-fator-proporcional-data-science,manumbs
mar-fator-proporcional-data-science,s-azdevops
mar-previsao-venda-data-science,ricardolavor
mar-previsao-venda-data-science,renatogp
mar-previsao-venda-data-science,brunopenso
mar-previsao-venda-data-science,chicoribas
mar-previsao-venda-data-science,maiconzotto
mar-previsao-venda-data-science,manumbs
mar-previsao-venda-data-science,s-azdevops
vd-offer-workers,ricardolavor
vd-offer-workers,renatogp
vd-offer-workers,brunopenso
vd-offer-workers,chicoribas
vd-offer-workers,maiconzotto
vd-offer-workers,manumbs
vd-offer-workers,s-azdevops
ds-vd-recomendacao,ricardolavor
ds-vd-recomendacao,renatogp
ds-vd-recomendacao,brunopenso
ds-vd-recomendacao,chicoribas
ds-vd-recomendacao,maiconzotto
ds-vd-recomendacao,manumbs
ds-vd-recomendacao,s-azdevops
mrd-webhook-receiver-api,ricardolavor
mrd-webhook-receiver-api,renatogp
mrd-webhook-receiver-api,brunopenso
mrd-webhook-receiver-api,chicoribas
mrd-webhook-receiver-api,maiconzotto
mrd-webhook-receiver-api,manumbs
mrd-webhook-receiver-api,s-azdevops
api-sellin,ricardolavor
api-sellin,renatogp
api-sellin,brunopenso
api-sellin,chicoribas
api-sellin,maiconzotto
api-sellin,manumbs
api-sellin,s-azdevops
data-op-supply-footprint,ricardolavor
data-op-supply-footprint,renatogp
data-op-supply-footprint,brunopenso
data-op-supply-footprint,chicoribas
data-op-supply-footprint,maiconzotto
data-op-supply-footprint,manumbs
data-op-supply-footprint,s-azdevops
loyalty-member,ricardolavor
loyalty-member,renatogp
loyalty-member,brunopenso
loyalty-member,wbruno
loyalty-member,chicoribas
loyalty-member,lucasferreiraestevam
loyalty-member,maiconzotto
loyalty-member,Rwilliamsc
loyalty-member,manumbs
loyalty-member,BetaMedina
loyalty-member,s-azdevops
vs-consumidor-k8s,ricardolavor
vs-consumidor-k8s,renatogp
vs-consumidor-k8s,brunopenso
vs-consumidor-k8s,chicoribas
vs-consumidor-k8s,maiconzotto
vs-consumidor-k8s,manumbs
vs-consumidor-k8s,s-azdevops
pf-banco-digital-agenda-cap-car-mf,ricardolavor
pf-banco-digital-agenda-cap-car-mf,renatogp
pf-banco-digital-agenda-cap-car-mf,brunopenso
pf-banco-digital-agenda-cap-car-mf,chicoribas
pf-banco-digital-agenda-cap-car-mf,maiconzotto
pf-banco-digital-agenda-cap-car-mf,manumbs
pf-banco-digital-agenda-cap-car-mf,s-azdevops
tf-aws-core-network-resources,ricardolavor
tf-aws-core-network-resources,renatogp
tf-aws-core-network-resources,brunopenso
tf-aws-core-network-resources,chicoribas
tf-aws-core-network-resources,maiconzotto
tf-aws-core-network-resources,manumbs
tf-aws-core-network-resources,s-azdevops
tf-aws-core-logging-resources,ricardolavor
tf-aws-core-logging-resources,renatogp
tf-aws-core-logging-resources,brunopenso
tf-aws-core-logging-resources,chicoribas
tf-aws-core-logging-resources,maiconzotto
tf-aws-core-logging-resources,manumbs
tf-aws-core-logging-resources,s-azdevops
tf-aws-core-security-resources,ricardolavor
tf-aws-core-security-resources,renatogp
tf-aws-core-security-resources,brunopenso
tf-aws-core-security-resources,chicoribas
tf-aws-core-security-resources,maiconzotto
tf-aws-core-security-resources,manumbs
tf-aws-core-security-resources,s-azdevops
tf-aws-core-resources,ricardolavor
tf-aws-core-resources,renatogp
tf-aws-core-resources,brunopenso
tf-aws-core-resources,chicoribas
tf-aws-core-resources,maiconzotto
tf-aws-core-resources,manumbs
tf-aws-core-resources,s-azdevops
direct-sale-store-invoice-issued-integration-worker,ricardolavor
direct-sale-store-invoice-issued-integration-worker,renatogp
direct-sale-store-invoice-issued-integration-worker,brunopenso
direct-sale-store-invoice-issued-integration-worker,chicoribas
direct-sale-store-invoice-issued-integration-worker,maiconzotto
direct-sale-store-invoice-issued-integration-worker,manumbs
direct-sale-store-invoice-issued-integration-worker,s-azdevops
tf-aws-module-organization-units,ricardolavor
tf-aws-module-organization-units,renatogp
tf-aws-module-organization-units,brunopenso
tf-aws-module-organization-units,chicoribas
tf-aws-module-organization-units,maiconzotto
tf-aws-module-organization-units,manumbs
tf-aws-module-organization-units,s-azdevops
loyalty-audit-log,ricardolavor
loyalty-audit-log,renatogp
loyalty-audit-log,brunopenso
loyalty-audit-log,chicoribas
loyalty-audit-log,lucasferreiraestevam
loyalty-audit-log,maiconzotto
loyalty-audit-log,manumbs
loyalty-audit-log,s-azdevops
botibox,ricardolavor
botibox,renatogp
botibox,brunopenso
botibox,chicoribas
botibox,maiconzotto
botibox,manumbs
botibox,s-azdevops
template-nextjs,ricardolavor
template-nextjs,renatogp
template-nextjs,brunopenso
template-nextjs,chicoribas
template-nextjs,maiconzotto
template-nextjs,manumbs
template-nextjs,s-azdevops
ingresse-ms-users,ricardolavor
ingresse-ms-users,renatogp
ingresse-ms-users,brunopenso
ingresse-ms-users,chicoribas
ingresse-ms-users,maiconzotto
ingresse-ms-users,manumbs
ingresse-ms-users,s-azdevops
data-backend,ricardolavor
data-backend,renatogp
data-backend,brunopenso
data-backend,chicoribas
data-backend,maiconzotto
data-backend,manumbs
data-backend,s-azdevops
loyalty-landing-whatsapp,ricardolavor
loyalty-landing-whatsapp,renatogp
loyalty-landing-whatsapp,brunopenso
loyalty-landing-whatsapp,chicoribas
loyalty-landing-whatsapp,maiconzotto
loyalty-landing-whatsapp,manumbs
loyalty-landing-whatsapp,s-azdevops
data-gcp-labs-migration,ricardolavor
data-gcp-labs-migration,renatogp
data-gcp-labs-migration,brunopenso
data-gcp-labs-migration,chicoribas
data-gcp-labs-migration,maiconzotto
data-gcp-labs-migration,manumbs
data-gcp-labs-migration,s-azdevops
direct-sale-paymentBonds-integration-api,ricardolavor
direct-sale-paymentBonds-integration-api,renatogp
direct-sale-paymentBonds-integration-api,brunopenso
direct-sale-paymentBonds-integration-api,chicoribas
direct-sale-paymentBonds-integration-api,maiconzotto
direct-sale-paymentBonds-integration-api,manumbs
direct-sale-paymentBonds-integration-api,s-azdevops
direct-sale-paymentBonds-integration-worker,ricardolavor
direct-sale-paymentBonds-integration-worker,renatogp
direct-sale-paymentBonds-integration-worker,brunopenso
direct-sale-paymentBonds-integration-worker,chicoribas
direct-sale-paymentBonds-integration-worker,maiconzotto
direct-sale-paymentBonds-integration-worker,manumbs
direct-sale-paymentBonds-integration-worker,s-azdevops
flagship-store-products-api,ricardolavor
flagship-store-products-api,renatogp
flagship-store-products-api,brunopenso
flagship-store-products-api,chicoribas
flagship-store-products-api,maiconzotto
flagship-store-products-api,manumbs
flagship-store-products-api,s-azdevops
data-api-salesforce,ricardolavor
data-api-salesforce,renatogp
data-api-salesforce,brunopenso
data-api-salesforce,chicoribas
data-api-salesforce,maiconzotto
data-api-salesforce,manumbs
data-api-salesforce,s-azdevops
terraform-aws-monitoring-escalation-resources,ricardolavor
terraform-aws-monitoring-escalation-resources,renatogp
terraform-aws-monitoring-escalation-resources,brunopenso
terraform-aws-monitoring-escalation-resources,chicoribas
terraform-aws-monitoring-escalation-resources,maiconzotto
terraform-aws-monitoring-escalation-resources,manumbs
terraform-aws-monitoring-escalation-resources,s-azdevops
direct-sale-devolution-integration-gateway,ricardolavor
direct-sale-devolution-integration-gateway,renatogp
direct-sale-devolution-integration-gateway,brunopenso
direct-sale-devolution-integration-gateway,chicoribas
direct-sale-devolution-integration-gateway,maiconzotto
direct-sale-devolution-integration-gateway,manumbs
direct-sale-devolution-integration-gateway,s-azdevops
etiquetador-api,ricardolavor
etiquetador-api,renatogp
etiquetador-api,brunopenso
etiquetador-api,chicoribas
etiquetador-api,maiconzotto
etiquetador-api,manumbs
etiquetador-api,s-azdevops
loja-digital-backend,ricardolavor
loja-digital-backend,renatogp
loja-digital-backend,brunopenso
loja-digital-backend,chicoribas
loja-digital-backend,maiconzotto
loja-digital-backend,manumbs
loja-digital-backend,s-azdevops
data-sql-mesa-performance,ricardolavor
data-sql-mesa-performance,renatogp
data-sql-mesa-performance,brunopenso
data-sql-mesa-performance,chicoribas
data-sql-mesa-performance,maiconzotto
data-sql-mesa-performance,manumbs
data-sql-mesa-performance,s-azdevops
terraform-aws-avise-me-resources,ricardolavor
terraform-aws-avise-me-resources,renatogp
terraform-aws-avise-me-resources,brunopenso
terraform-aws-avise-me-resources,chicoribas
terraform-aws-avise-me-resources,maiconzotto
terraform-aws-avise-me-resources,manumbs
terraform-aws-avise-me-resources,s-azdevops
ds-cons-segmentacao,ricardolavor
ds-cons-segmentacao,renatogp
ds-cons-segmentacao,brunopenso
ds-cons-segmentacao,chicoribas
ds-cons-segmentacao,maiconzotto
ds-cons-segmentacao,manumbs
ds-cons-segmentacao,s-azdevops
terraform-aws-identity-b2c-eud-resources,ricardolavor
terraform-aws-identity-b2c-eud-resources,renatogp
terraform-aws-identity-b2c-eud-resources,brunopenso
terraform-aws-identity-b2c-eud-resources,chicoribas
terraform-aws-identity-b2c-eud-resources,maiconzotto
terraform-aws-identity-b2c-eud-resources,manumbs
terraform-aws-identity-b2c-eud-resources,s-azdevops
gb-identity-b2c-eud,ricardolavor
gb-identity-b2c-eud,renatogp
gb-identity-b2c-eud,brunopenso
gb-identity-b2c-eud,chicoribas
gb-identity-b2c-eud,maiconzotto
gb-identity-b2c-eud,manumbs
gb-identity-b2c-eud,s-azdevops
tf-aws-module-accounts-default-resources,ricardolavor
tf-aws-module-accounts-default-resources,renatogp
tf-aws-module-accounts-default-resources,brunopenso
tf-aws-module-accounts-default-resources,chicoribas
tf-aws-module-accounts-default-resources,maiconzotto
tf-aws-module-accounts-default-resources,manumbs
tf-aws-module-accounts-default-resources,s-azdevops
franchising-sell-in-prices-integration-api,ricardolavor
franchising-sell-in-prices-integration-api,renatogp
franchising-sell-in-prices-integration-api,brunopenso
franchising-sell-in-prices-integration-api,chicoribas
franchising-sell-in-prices-integration-api,maiconzotto
franchising-sell-in-prices-integration-api,manumbs
franchising-sell-in-prices-integration-api,s-azdevops
flora-docs,ricardolavor
flora-docs,renatogp
flora-docs,brunopenso
flora-docs,chicoribas
flora-docs,maiconzotto
flora-docs,manumbs
flora-docs,s-azdevops
mar-varejo-agil-data,ricardolavor
mar-varejo-agil-data,renatogp
mar-varejo-agil-data,brunopenso
mar-varejo-agil-data,chicoribas
mar-varejo-agil-data,maiconzotto
mar-varejo-agil-data,manumbs
mar-varejo-agil-data,s-azdevops
mrd-card-manager-api,ricardolavor
mrd-card-manager-api,renatogp
mrd-card-manager-api,brunopenso
mrd-card-manager-api,chicoribas
mrd-card-manager-api,maiconzotto
mrd-card-manager-api,manumbs
mrd-card-manager-api,s-azdevops
minharevendadigital-backend,ricardolavor
minharevendadigital-backend,renatogp
minharevendadigital-backend,brunopenso
minharevendadigital-backend,chicoribas
minharevendadigital-backend,maiconzotto
minharevendadigital-backend,manumbs
minharevendadigital-backend,s-azdevops
vd-business-unit-cycle-api,ricardolavor
vd-business-unit-cycle-api,renatogp
vd-business-unit-cycle-api,brunopenso
vd-business-unit-cycle-api,chicoribas
vd-business-unit-cycle-api,maiconzotto
vd-business-unit-cycle-api,manumbs
vd-business-unit-cycle-api,s-azdevops
ordercapture-material-service,ricardolavor
ordercapture-material-service,renatogp
ordercapture-material-service,brunopenso
ordercapture-material-service,chicoribas
ordercapture-material-service,maiconzotto
ordercapture-material-service,manumbs
ordercapture-material-service,s-azdevops
aris-static-site,ricardolavor
aris-static-site,renatogp
aris-static-site,brunopenso
aris-static-site,chicoribas
aris-static-site,maiconzotto
aris-static-site,manumbs
aris-static-site,s-azdevops
terraform-aws-aris-static-site-resources,ricardolavor
terraform-aws-aris-static-site-resources,renatogp
terraform-aws-aris-static-site-resources,brunopenso
terraform-aws-aris-static-site-resources,chicoribas
terraform-aws-aris-static-site-resources,maiconzotto
terraform-aws-aris-static-site-resources,manumbs
terraform-aws-aris-static-site-resources,s-azdevops
revista-del-chavo-lambda,ricardolavor
revista-del-chavo-lambda,renatogp
revista-del-chavo-lambda,brunopenso
revista-del-chavo-lambda,chicoribas
revista-del-chavo-lambda,maiconzotto
revista-del-chavo-lambda,manumbs
revista-del-chavo-lambda,s-azdevops
loyalty-rule-job,ricardolavor
loyalty-rule-job,renatogp
loyalty-rule-job,brunopenso
loyalty-rule-job,wbruno
loyalty-rule-job,chicoribas
loyalty-rule-job,maiconzotto
loyalty-rule-job,Rwilliamsc
loyalty-rule-job,manumbs
loyalty-rule-job,s-azdevops
data-consumidor-omnichat,ricardolavor
data-consumidor-omnichat,renatogp
data-consumidor-omnichat,brunopenso
data-consumidor-omnichat,chicoribas
data-consumidor-omnichat,maiconzotto
data-consumidor-omnichat,manumbs
data-consumidor-omnichat,s-azdevops
terraform-aws-zabbix-resources,ricardolavor
terraform-aws-zabbix-resources,renatogp
terraform-aws-zabbix-resources,brunopenso
terraform-aws-zabbix-resources,chicoribas
terraform-aws-zabbix-resources,maiconzotto
terraform-aws-zabbix-resources,manumbs
terraform-aws-zabbix-resources,s-azdevops
terraform-aws-fortaleza-resources,ricardolavor
terraform-aws-fortaleza-resources,renatogp
terraform-aws-fortaleza-resources,brunopenso
terraform-aws-fortaleza-resources,chicoribas
terraform-aws-fortaleza-resources,maiconzotto
terraform-aws-fortaleza-resources,manumbs
terraform-aws-fortaleza-resources,s-azdevops
terraform-aws-teste-sso,ricardolavor
terraform-aws-teste-sso,renatogp
terraform-aws-teste-sso,brunopenso
terraform-aws-teste-sso,chicoribas
terraform-aws-teste-sso,maiconzotto
terraform-aws-teste-sso,manumbs
terraform-aws-teste-sso,s-azdevops
integration-platform-apigee-nginx-locations,ricardolavor
integration-platform-apigee-nginx-locations,renatogp
integration-platform-apigee-nginx-locations,brunopenso
integration-platform-apigee-nginx-locations,chicoribas
integration-platform-apigee-nginx-locations,maiconzotto
integration-platform-apigee-nginx-locations,manumbs
integration-platform-apigee-nginx-locations,s-azdevops
direct-sale-product-integration-gateway,ricardolavor
direct-sale-product-integration-gateway,renatogp
direct-sale-product-integration-gateway,brunopenso
direct-sale-product-integration-gateway,chicoribas
direct-sale-product-integration-gateway,maiconzotto
direct-sale-product-integration-gateway,manumbs
direct-sale-product-integration-gateway,s-azdevops
vd-estoque-etl-process-layer,ricardolavor
vd-estoque-etl-process-layer,renatogp
vd-estoque-etl-process-layer,brunopenso
vd-estoque-etl-process-layer,chicoribas
vd-estoque-etl-process-layer,maiconzotto
vd-estoque-etl-process-layer,manumbs
vd-estoque-etl-process-layer,s-azdevops
direct-sale-paymentBonds-integration-gateway,ricardolavor
direct-sale-paymentBonds-integration-gateway,renatogp
direct-sale-paymentBonds-integration-gateway,brunopenso
direct-sale-paymentBonds-integration-gateway,chicoribas
direct-sale-paymentBonds-integration-gateway,maiconzotto
direct-sale-paymentBonds-integration-gateway,manumbs
direct-sale-paymentBonds-integration-gateway,s-azdevops
terraform-aws-colab-external-iis-sites-resources,ricardolavor
terraform-aws-colab-external-iis-sites-resources,renatogp
terraform-aws-colab-external-iis-sites-resources,brunopenso
terraform-aws-colab-external-iis-sites-resources,chicoribas
terraform-aws-colab-external-iis-sites-resources,maiconzotto
terraform-aws-colab-external-iis-sites-resources,manumbs
terraform-aws-colab-external-iis-sites-resources,s-azdevops
data-sql-supply,ricardolavor
data-sql-supply,renatogp
data-sql-supply,brunopenso
data-sql-supply,chicoribas
data-sql-supply,maiconzotto
data-sql-supply,manumbs
data-sql-supply,s-azdevops
mar-previsao-venda-dataops,ricardolavor
mar-previsao-venda-dataops,renatogp
mar-previsao-venda-dataops,brunopenso
mar-previsao-venda-dataops,chicoribas
mar-previsao-venda-dataops,maiconzotto
mar-previsao-venda-dataops,manumbs
mar-previsao-venda-dataops,s-azdevops
mrd-notification-templates,ricardolavor
mrd-notification-templates,renatogp
mrd-notification-templates,brunopenso
mrd-notification-templates,chicoribas
mrd-notification-templates,maiconzotto
mrd-notification-templates,manumbs
mrd-notification-templates,s-azdevops
mrd-backoffice-reports-serverless,ricardolavor
mrd-backoffice-reports-serverless,renatogp
mrd-backoffice-reports-serverless,brunopenso
mrd-backoffice-reports-serverless,chicoribas
mrd-backoffice-reports-serverless,maiconzotto
mrd-backoffice-reports-serverless,manumbs
mrd-backoffice-reports-serverless,s-azdevops
vd-interativa-client,ricardolavor
vd-interativa-client,renatogp
vd-interativa-client,brunopenso
vd-interativa-client,chicoribas
vd-interativa-client,maiconzotto
vd-interativa-client,manumbs
vd-interativa-client,s-azdevops
si-vault-tests,ricardolavor
si-vault-tests,renatogp
si-vault-tests,brunopenso
si-vault-tests,chicoribas
si-vault-tests,maiconzotto
si-vault-tests,manumbs
si-vault-tests,s-azdevops
ds-inov-fluxo-loja,ricardolavor
ds-inov-fluxo-loja,renatogp
ds-inov-fluxo-loja,brunopenso
ds-inov-fluxo-loja,chicoribas
ds-inov-fluxo-loja,maiconzotto
ds-inov-fluxo-loja,manumbs
ds-inov-fluxo-loja,s-azdevops
tf-aws-root-account-resources,ricardolavor
tf-aws-root-account-resources,renatogp
tf-aws-root-account-resources,brunopenso
tf-aws-root-account-resources,chicoribas
tf-aws-root-account-resources,maiconzotto
tf-aws-root-account-resources,manumbs
tf-aws-root-account-resources,s-azdevops
vd-review-api,ricardolavor
vd-review-api,renatogp
vd-review-api,brunopenso
vd-review-api,chicoribas
vd-review-api,maiconzotto
vd-review-api,manumbs
vd-review-api,s-azdevops
servicos-financeiros-fiscal-backend,ricardolavor
servicos-financeiros-fiscal-backend,renatogp
servicos-financeiros-fiscal-backend,brunopenso
servicos-financeiros-fiscal-backend,Danilo-Soncini
servicos-financeiros-fiscal-backend,chicoribas
servicos-financeiros-fiscal-backend,maiconzotto
servicos-financeiros-fiscal-backend,daisafernandes
servicos-financeiros-fiscal-backend,manumbs
servicos-financeiros-fiscal-backend,s-azdevops
servicos-financeiros-comunicados-frontend,ricardolavor
servicos-financeiros-comunicados-frontend,renatogp
servicos-financeiros-comunicados-frontend,brunopenso
servicos-financeiros-comunicados-frontend,chicoribas
servicos-financeiros-comunicados-frontend,maiconzotto
servicos-financeiros-comunicados-frontend,manumbs
servicos-financeiros-comunicados-frontend,s-azdevops
data-sql-mooz,ricardolavor
data-sql-mooz,renatogp
data-sql-mooz,brunopenso
data-sql-mooz,chicoribas
data-sql-mooz,maiconzotto
data-sql-mooz,manumbs
data-sql-mooz,s-azdevops
gb-team,ricardolavor
gb-team,renatogp
gb-team,brunopenso
gb-team,chicoribas
gb-team,maiconzotto
gb-team,manumbs
gb-team,s-azdevops
terraform-aws-gb-team-resources,ricardolavor
terraform-aws-gb-team-resources,renatogp
terraform-aws-gb-team-resources,brunopenso
terraform-aws-gb-team-resources,chicoribas
terraform-aws-gb-team-resources,maiconzotto
terraform-aws-gb-team-resources,manumbs
terraform-aws-gb-team-resources,s-azdevops
gb-salesforce-servicecloud,ricardolavor
gb-salesforce-servicecloud,renatogp
gb-salesforce-servicecloud,brunopenso
gb-salesforce-servicecloud,chicoribas
gb-salesforce-servicecloud,maiconzotto
gb-salesforce-servicecloud,manumbs
gb-salesforce-servicecloud,s-azdevops
mrd-pix-api,ricardolavor
mrd-pix-api,renatogp
mrd-pix-api,brunopenso
mrd-pix-api,chicoribas
mrd-pix-api,maiconzotto
mrd-pix-api,manumbs
mrd-pix-api,s-azdevops
js-bundle-analyzer,ricardolavor
js-bundle-analyzer,renatogp
js-bundle-analyzer,brunopenso
js-bundle-analyzer,chicoribas
js-bundle-analyzer,maiconzotto
js-bundle-analyzer,manumbs
js-bundle-analyzer,s-azdevops
franchising-distributor-client-integration-gateway,ricardolavor
franchising-distributor-client-integration-gateway,renatogp
franchising-distributor-client-integration-gateway,brunopenso
franchising-distributor-client-integration-gateway,chicoribas
franchising-distributor-client-integration-gateway,maiconzotto
franchising-distributor-client-integration-gateway,manumbs
franchising-distributor-client-integration-gateway,s-azdevops
CaaS-frontend,ricardolavor
CaaS-frontend,renatogp
CaaS-frontend,brunopenso
CaaS-frontend,chicoribas
CaaS-frontend,maiconzotto
CaaS-frontend,manumbs
CaaS-frontend,s-azdevops
tf-aws-identity-b2c-franqueado-resources,ricardolavor
tf-aws-identity-b2c-franqueado-resources,renatogp
tf-aws-identity-b2c-franqueado-resources,brunopenso
tf-aws-identity-b2c-franqueado-resources,chicoribas
tf-aws-identity-b2c-franqueado-resources,maiconzotto
tf-aws-identity-b2c-franqueado-resources,manumbs
tf-aws-identity-b2c-franqueado-resources,s-azdevops
b2b-distribution-partner-gateway,ricardolavor
b2b-distribution-partner-gateway,renatogp
b2b-distribution-partner-gateway,brunopenso
b2b-distribution-partner-gateway,chicoribas
b2b-distribution-partner-gateway,maiconzotto
b2b-distribution-partner-gateway,manumbs
b2b-distribution-partner-gateway,s-azdevops
instant-messenger-sdk-js,ricardolavor
instant-messenger-sdk-js,renatogp
instant-messenger-sdk-js,brunopenso
instant-messenger-sdk-js,chicoribas
instant-messenger-sdk-js,maiconzotto
instant-messenger-sdk-js,manumbs
instant-messenger-sdk-js,s-azdevops
vs-consumidor-jenkins-libraries,ricardolavor
vs-consumidor-jenkins-libraries,renatogp
vs-consumidor-jenkins-libraries,brunopenso
vs-consumidor-jenkins-libraries,chicoribas
vs-consumidor-jenkins-libraries,maiconzotto
vs-consumidor-jenkins-libraries,manumbs
vs-consumidor-jenkins-libraries,s-azdevops
imagensappdynamics-front,ricardolavor
imagensappdynamics-front,renatogp
imagensappdynamics-front,brunopenso
imagensappdynamics-front,chicoribas
imagensappdynamics-front,maiconzotto
imagensappdynamics-front,manumbs
imagensappdynamics-front,s-azdevops
terraform-aws-imagensappdynamics-resources,ricardolavor
terraform-aws-imagensappdynamics-resources,renatogp
terraform-aws-imagensappdynamics-resources,brunopenso
terraform-aws-imagensappdynamics-resources,chicoribas
terraform-aws-imagensappdynamics-resources,maiconzotto
terraform-aws-imagensappdynamics-resources,manumbs
terraform-aws-imagensappdynamics-resources,s-azdevops
terraform-gcp-gdem-resources,ricardolavor
terraform-gcp-gdem-resources,renatogp
terraform-gcp-gdem-resources,brunopenso
terraform-gcp-gdem-resources,chicoribas
terraform-gcp-gdem-resources,maiconzotto
terraform-gcp-gdem-resources,manumbs
terraform-gcp-gdem-resources,s-azdevops
integration-platform-apigee-developer-portal,ricardolavor
integration-platform-apigee-developer-portal,renatogp
integration-platform-apigee-developer-portal,brunopenso
integration-platform-apigee-developer-portal,chicoribas
integration-platform-apigee-developer-portal,maiconzotto
integration-platform-apigee-developer-portal,manumbs
integration-platform-apigee-developer-portal,s-azdevops
integration-platform-apigee-admin-roles,ricardolavor
integration-platform-apigee-admin-roles,renatogp
integration-platform-apigee-admin-roles,brunopenso
integration-platform-apigee-admin-roles,chicoribas
integration-platform-apigee-admin-roles,maiconzotto
integration-platform-apigee-admin-roles,manumbs
integration-platform-apigee-admin-roles,s-azdevops
servicos-financeiros-comunicados-backend,ricardolavor
servicos-financeiros-comunicados-backend,renatogp
servicos-financeiros-comunicados-backend,brunopenso
servicos-financeiros-comunicados-backend,luizbossoi
servicos-financeiros-comunicados-backend,chicoribas
servicos-financeiros-comunicados-backend,maiconzotto
servicos-financeiros-comunicados-backend,manumbs
servicos-financeiros-comunicados-backend,s-azdevops
servicos-financeiros-comunicados-backend,alvarolimajr
servicos-financeiros-comunicados-backend,leandrosoaresluz
clickgb,ricardolavor
clickgb,renatogp
clickgb,brunopenso
clickgb,chicoribas
clickgb,maiconzotto
clickgb,manumbs
clickgb,s-azdevops
direct-sale-credential-integration-gateway,ricardolavor
direct-sale-credential-integration-gateway,renatogp
direct-sale-credential-integration-gateway,brunopenso
direct-sale-credential-integration-gateway,chicoribas
direct-sale-credential-integration-gateway,maiconzotto
direct-sale-credential-integration-gateway,manumbs
direct-sale-credential-integration-gateway,s-azdevops
direct-sale-credential-integration-api,ricardolavor
direct-sale-credential-integration-api,renatogp
direct-sale-credential-integration-api,brunopenso
direct-sale-credential-integration-api,chicoribas
direct-sale-credential-integration-api,maiconzotto
direct-sale-credential-integration-api,manumbs
direct-sale-credential-integration-api,s-azdevops
tf-aws-integrationproductprice-resources,ricardolavor
